hate,text,text_id
2,@souberr9 yes rand tere jism ka iki ik ang mera hai lund khor chudashi kutiya,pmathur_686
2,@ravina77777 Kaisa sikar kya tum bhi kutiya ke jaise apni chut me kisi ka lund fasana chahti ho kya,pmathur_687
1,@Rozia123 @priya_hhh Tujhe kutiya bnakr h chodneme maja ata hai saali mulli \xf0\x9f\x98\x88\xf0\x9f\x98\x88 Jor jorse chutado me jhatke de rha h\xe2\x80\xa6 https://t.co/9sWHra4t19,pmathur_688
2,@IndianIgers @EscortAman1 @Lovisha8 MERI paltu Kutiya Ha \xf0\x9f\x98\x82\nJo BAS likhna Janti Ha chudna NAHI \xf0\x9f\x98\x82,pmathur_689
2,"RT @Kutta_Kamena: Kutiya Gashti raand @ill_priya, Teri chuchian masal masal kr Tera jism baychain kr dun ga or Teri chuchian rubbery ki Tar\xe2\x80\xa6",pmathur_690
2,@aanvindersingh @HerdHUSH Sali kutiya,pmathur_691
2,@Shehla_Rashid @theskindoctor13 @hikeapp Beef jitna paisa mil jayega kutiya,pmathur_692
0,RT @vleKoLhWzDdI7ML: @Swati17420986 @Insane_lover_ @Jyotisingh696 @26GdhC8s9cEmTsZ @Lovingrahulxxx @BSajeetha123 @Prince77567092 @salilook\xe2\x80\xa6,pmathur_693
2,@AbbasiiiAliii Aur sath May  yeh b bta do k fatima Jinnah kutiya thi ya jis nay yeh bt ki thi wo kutta tha?,pmathur_694
2,@JagratiShukla29 @MIB_India Sali kutiya. Hypocrite. Jus fr publicity kuch b karegi sssaallli!!!,pmathur_695
2,Shaadi ke baad jiska katna hai uska to kat jaata Chutiya hai\n\nKisi ko mil jati SatiSavitri hai kisi ko mil jaati Kutiya hai,pmathur_696
2,@HighBPNews @delhichatter Begani shadi me kutiya diwani. Rhyme bhi kar rhaa hai.,pmathur_697
2,RT @madhurima011: @GaandSonia @AapkiAnu @ravina77777 Wo kutiya hum dono pe dore dalti  hai \xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b,pmathur_698
2,@INCIndia Mani shankar ayyer tu nich teta pariwar nich kutiya ke pille,pmathur_699
2,@Heenakhan4ever kutiya  ban  jao man  chodta hon,pmathur_700
2,@PreetikaRules Sali kutiya  khud kuchh bhi bolti he,pmathur_701
2,@Ranvijay_9984 @Rozia123 Hehehe sahi hai dear. Par mai woh kutiya ho Jo Lund ko chus chus kar Sab Lund ko pagal kar deti ho,pmathur_702
2,@Naushadddd1 Meri mom SARITA I'll Kal raat bahut chudi dono nelkar kutiya bana Diya maaa ko,pmathur_703
2,@Ranvijay_9984 @Rozia123 Mmmmm apka Lund mai kutiya ki tarah chus rahi ho mmmm,pmathur_704
2,@GaandSonia @AapkiAnu @ravina77777 Sali tu kutiya pal ke rkhi hui hai.. Gand sunghte hue idhar aa jati hai to mai k\xe2\x80\xa6 https://t.co/fGYTmOoZ3V,pmathur_705
2,@priya_hhh @Snehaarora_90 Kutiya,pmathur_706
2,RT @madhurima011: @GaandSonia @Rupalisharma_p @ravina77777 Iski gand me bhi ungli dal ke dekh kutiya ki gand full gili milegi tujhe,pmathur_707
2,@Vrushjadhav8090 @gautamrockzzzzz @TheKaranPatel Tu kutiya,pmathur_708
2,@gautamrockzzzzz @ColorsTV @tentej Hina kutiya ko bhagao https://t.co/WuZuOGhzeN,pmathur_709
2,@ashish_tiwtter @kapil_kausik Bahut afsos ha onke liye bhi debate karye jise kutiya kr jla diya gya,pmathur_710
2,"RT @anilkjohri: @AjayKushwaha_ @monakaran Sali ye kutiya kaun thi jo en bachi ko lekar ayi,, esko ragdo",pmathur_711
2,@Rehan4462 Apke Lund ki malai mai kha jayogi aur for kutiya ki tarah apka Lund chatogi,pmathur_712
2,@ElahiHiba And once a bandariya H. now has become a kutiya...,pmathur_713
2,@priya_hhh @ill_priya Aja teri gand m land maro sali kutiya bana kr choduga aj,pmathur_714
2,@rishabhstpeters Maderjat sali mere lund ka pani piyegi n moot bhi piyegi nahayegi bhi sali ko apni paltu kutiya ba\xe2\x80\xa6 https://t.co/BPvRMXyybn,pmathur_715
2,@ali_zulfiqar198 mughe bhi aisi kutiya banna hai,pmathur_716
2,@AkanshaHinalove @adagale_dipali @preetysweetanu @BiggBoss @eyehinakhan @tentej Is #chalu hina kutiya ko har jagah\xe2\x80\xa6 https://t.co/II9nJk7kRP,pmathur_717
2,"@sarita_beta Mmmm app kyo kar rahe ho, mere hote hoye mmmmm mai apka lund hand meh leti ho aur kutiya tarah chatna start karti ho",pmathur_718
2,@ARYAN_998 @ElahiHiba @AaltuJalaltu Hey pussyitani kutiya \xf0\x9f\x98\x82\xf0\x9f\x98\x82,pmathur_719
2,RT @priya_hhh: @pritamm51 Mao bhi kutiya ban kar chudogi apke Lund se mmm,pmathur_720
1,RT @khursidalammal1: Kaun sanskari kutiya mera Muslim Lund legi apni chut me https://t.co/1xoGiqXLEY,pmathur_721
2,RT @Kutta_Kamena: @ill_priya Aja kutiya Teri chuchian daba daba k dudu nichod dun tera. https://t.co/D9PRv4glcJ,pmathur_722
2,@is_enticing kutiya kahi ki...simple foto laga,pmathur_723
2,@GaandSonia @AapkiAnu @ravina77777 Wo kutiya hum dono pe dore dalti  hai \xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b,pmathur_724
2,@Nitudoll Mast chut hai teri kutiya,pmathur_725
2,RT @Rizsrayon4u_: Modi sala binbulaye PAKISTANI jakar biriyani khaya aur avi chunaw main PAKISTAN ko kosh raha hai. Ye sala nich kutiya hai\xe2\x80\xa6,pmathur_726
2,Meri #hslut randi ki asli aukat sali aise hi kutiya ban kar padi rahte hi hamare pairo n hanari sewa karti hi apne\xe2\x80\xa6 https://t.co/Cl6HDfsfJf,pmathur_727
2,@GaandSonia @ravina77777 Kutiya bna de tu mujhe randi fir na khna bewafa hun mai\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b,pmathur_728
2,RT @priya_hhh: @26GdhC8s9cEmTsZ Ahhhhhh jor jor se pelo kutiya ko mmmmmmmmmm,pmathur_729
2,@GaandSonia @Rupalisharma_p @ravina77777 Iski gand me bhi ungli dal ke dekh kutiya ki gand full gili milegi tujhe,pmathur_730
1,@jyotyshekhawat1 jyoti shekhawat kis kutiya ka naam sala ek post bhi iska hindustani sabhyata se juda nahi hai atankwadi kutiya,pmathur_731
2,Urdu mein bhi same hi meaning hai jo Hindi mein hai \xf0\x9f\x98\x8a\nBut it's Hina's logic \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nShe can say Kutta kameena Saala bu\xe2\x80\xa6 https://t.co/Y4tyKHMd7c,pmathur_732
0,@oitoii @bollywood_life @pinkvilla @BOCLive @tellychakkar @indiaforums Mjhe lgta tha bb shyd galat kr rhe h iske sa\xe2\x80\xa6 https://t.co/sS67Vhbec6,pmathur_733
0,@niissh aap din ke kitne mushroom khati hain? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nsaala roz ka 5 mushroom khana padta hai gora hone ke liye \xf0\x9f\x98\xa5,pmathur_734
0,"RT @george1edward: @KapilSibalteam @abb62 @AnthonySald @KapilSibal @Ravidevt @_ManmohanSingh How smarter Manmohan Singh\xe2\x80\x99s was ,Is n will be\xe2\x80\xa6",pmathur_735
2,Is it?? Saala Party kidhar hai?? Inside news is Congis are still celebrating Pappu's coronation. Lets crash their p\xe2\x80\xa6 https://t.co/aYmkgNJJqm,pmathur_736
2,Saala samaj nahi aa raha! \n\nNewsfeed hai ya\n\nVirat Anushka ki wedding Album!,pmathur_737
2,@laluprasadrjd Kitna bhi joota maro saale ko..... Bahut soovar type ka insaan hai..... Mar ja saala @laluprasadrjd,pmathur_738
2,"@RatanSharda55 @ushamohan1 Aiyar is a traitor, saala gaddhar, sooli pe lagalo sale ko\xf0\x9f\x98\x82",pmathur_739
2,RT @beingsau007: Koi saala dil de karib aunn dena nahi \n10 DAYS TO TZH,pmathur_740
2,Saala timeline hai ya Virat Anushka ki shaadi ki album !!,pmathur_741
2,@smriti__irani @INCIndia Aur is gaadar party ko saala ithane pade likhe\nLog support karate hai jaise ki siddu aur buddu(manmohan singh),pmathur_742
2,@niissh \xf0\x9f\x98\x82\xf0\x9f\x98\x82 I Love mushrooms. par ye saala 80000 wala aukat ke bahar hai \xf0\x9f\x98\xa5\xf0\x9f\x98\xa5,pmathur_743
0,RT @Enewsgh: Stonebwoy\xe2\x80\x99s \xe2\x80\x9cEOM\xe2\x80\x9d album OUT NOW \xe2\x80\x93 LISTEN HERE! https://t.co/JqMppfvHwk https://t.co/bXkcBETSPB,pmathur_744
0,RT @retheeshraj10: Modi :  Father of the nation \nSadhvi Pragya : Mother of the nation \nSmriti Irani :  Daughter of the nation \nSambit Patra\xe2\x80\xa6,pmathur_745
0,RT @VivekKotak1: Yeh saala Chunky Pandey ka statue kaun banaya? #Maradona #MaradonaInKolkata https://t.co/fNjyJD0q9u,pmathur_746
0,#virushkaKiShadi #ViratWedsAnushka  #VirushkaWEDDING #VirushkaKiShaadi #virushkaKiShadi #VirushkaWEDDING video is\xe2\x80\xa6 https://t.co/ctsCZJTk8h,pmathur_747
2,@evelyn_sharma @ayushmannk @TSeries @rohansippy Nautanki saala,pmathur_748
2,Vote ke liye saala kuchh bhi karega!! https://t.co/xmeJCQC5NX,pmathur_749
2,Pappu cant dance saala. https://t.co/yrxSD5OsMG,pmathur_750
0,"KHOSKI:\nKhoski Wejho Damper Ae Motercycle Me Takar,Kolae Wasi Motercycle Sawar Nojawan 38 Saala M.Ibrahim Kachhi Faut",pmathur_751
0,Kaha tah kuch log Kabi Apko samaj nahee sakaty #SKMH #NAMALUNI #CORRUPTION ke khalaf 20 saala Struggle. MUFADPERAST\xe2\x80\xa6 https://t.co/Gq9vRHpEDS,pmathur_752
0,"@KapilSibalteam @abb62 @AnthonySald @KapilSibal @Ravidevt @_ManmohanSingh How smarter Manmohan Singh\xe2\x80\x99s was ,Is n wi\xe2\x80\xa6 https://t.co/g8x02Jb4NZ",pmathur_753
0,Yeh saala Chunky Pandey ka statue kaun banaya? #Maradona #MaradonaInKolkata https://t.co/fNjyJD0q9u,pmathur_754
2,@TheSherni foto mein pramod tiwari hai..ye saala suar hai..ek number ka gunda hai up east mein..,pmathur_755
2,RT @KingZainabb: Saala timeline hai ya Virat Anushka ki shaadi ki album !!,pmathur_756
2,Dil apna\nFeeling apni\nSaala torr koi or jata hy\xf0\x9f\x92\x94,pmathur_757
0,"I liked a @YouTube video https://t.co/wkjJAN90q1 ""Sadi Gali Full Song"" Nautanki Saala \xe2\x98\x85 Ayushmann Khurrana, Pooja Salvi",pmathur_758
2,@moronhumor naraaz nahi TIGHT hai saala,pmathur_759
0,"@KapilSibal @JhaSanjay One thing is sure, MaunMohan is now exposed as a very vile treacherous character. Jisko saal\xe2\x80\xa6 https://t.co/kEB6Ksvceo",pmathur_760
0,"KHOSKI:\nKe Qareeb Dumper Ka Motercycle Ko Takkar, Kaloi Ka Rehaishi 38 Saala M.Ibrahim Kachhi Janbahaq, Lash Civil Hospital Badin Muntaqil",pmathur_761
0,@MahphoojK @AdibaDare @alamgirizvi @mdbaid @ShamaAyyub @OfficeOfAS_ @DrSanjeevRajp4 @ManojMehtamm @pawanjhawat\xe2\x80\xa6 https://t.co/YW8Qf3wNSl,pmathur_762
0,@LOLiyapa @coolfunnytshirt bhai kya offered.. koi god nhi hai.. koi exist nhi karta..na bhagwan.. na allah.. na jes\xe2\x80\xa6 https://t.co/gAqXUXGPOE,pmathur_763
2,Saala News feed hai ya Virat Anushka ki wedding Album..,pmathur_764
2,@aajtak @TheHurera Madarchod he SAALA,pmathur_765
0,RT @ghanamusicnews: @stonebwoyb @ElormBeenie download #EOM Epistles of Mama Album full https://t.co/OzVmUxdAud https://t.co/a3ujUQ3QYc,pmathur_766
2,@AnushkaSharma Saala mujhe bohot kushi hori.. H pata nahi q but that smile says it all.. It HAS MAGIC,pmathur_767
2,@ashutosh83B Even ASAP did same during LS. MAI KARU TO SAALA CHARACTER DHILA HAI,pmathur_768
2,@itsMohitGaur Sabhi itne lonely hai toh saala condoms itne bikte kaise hai \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82,pmathur_769
2,@Monami_tzznim @Aadil_Mansuri_ Dramebaaz hai saala..sympathy khau\xf0\x9f\x98\x82,pmathur_770
2,@KyaUkhaadLega Gay saala,pmathur_771
2,"@meamabhishek Aur tu saala dianasaurs ki aulad abhi bhi muthi mar kar kam chla rha hai.. saale sikude chutiye, chus\xe2\x80\xa6 https://t.co/b55WBJaiA8",pmathur_772
2,"""Film Guin\xc3\xa9en Foudou Te Saala 3""\xc2\xa0: https://t.co/6tgcFDaTCH via @YouTube",pmathur_773
0,@KapilSibal Inviting kasuri is obviously a crime when U not share any office with gov ...inviting ISI to ask them t\xe2\x80\xa6 https://t.co/sRLi60hhuu,pmathur_774
2,@Atheist_Krishna Kya Bhai Yeh @ashutosh83B Saala Bhadva Hai Bhadava Agar Bhadavagiri Nahi karega Toh Saala Bhadva\xe2\x80\xa6 https://t.co/Des5Q1bUOe,pmathur_775
2,@evelyn_sharma @ayushmannk @TSeries @rohansippy Nautanki Saala.,pmathur_776
0,RT @lewaqarahsan: Aesay bandar (Kohli) ki aek din ki zindagi sher (Afridi) ki 100 saala zindagi say behtar hai https://t.co/I21n0q9sj6,pmathur_777
2,@S1dharthM @CosmoIndia Over Acting Ki Dukaan Hai Saala,pmathur_778
0,RT @Dheeraj_truhind: @thetanmay What a tweet tanmay...cant stop \xf0\x9f\x98\x81 myslf.. Modi..a big big. Fkn ashl... Srsly.. I mean wh hs dng.. Aubh uthk\xe2\x80\xa6,pmathur_779
0,5\xe2\x83\xa3 There's always a bunch of irritating kids who run around the venue and you wonder yeh kisne apne bacchey chorr d\xe2\x80\xa6 https://t.co/KWK65OVzOK,pmathur_780
0,RT @ArnabGswm: Modi :  Father of the nation \nSadhvi Pragya : Mother of the nation \nSmriti Irani :  Daughter of the nation \nSambit Patra :\xe2\x80\xa6,pmathur_781
0,"@sudhirchaudhary #CongressPresidentRahulGandhi   Seedhi baat congress ki ulti Ginti Chaalu. .., pappu cant dance sa\xe2\x80\xa6 https://t.co/b8wRITUiB1",pmathur_782
2,Ye to Pappu ka bhi baap nikala... Saala ab fair and lovely waale pincher banayenge road side pe... https://t.co/t6XM44Nvgs,pmathur_783
2,@evelyn_sharma @ayushmannk @TSeries @rohansippy Nautanki Saala,pmathur_784
0,#VirushkaWEDDING\n#Virushka \n\nWhole instagram feed is full of virat and anuskha's wedding photos and videos \n\nSaala\xe2\x80\xa6 https://t.co/daSWn9h81V,pmathur_785
2,@RealGodess @FemdomDaily @NiteFlirt @clips4sale @rtfindom @ClubPdstl Tere litye 377 hai kutte. Saala homo,pmathur_786
2,@TimesNow Modi is lucky to have this chutiya mandali as opposition saala public inke jeso ki rally mein ja ke vote modi ko de aati hai,pmathur_787
2,@oitoii @bollywood_life @pinkvilla @BOCLive @tellychakkar @indiaforums Saala kamina @ipriyanksharmaa .. tu tho pyaa\xe2\x80\xa6 https://t.co/XHcoyGHZ6Z,pmathur_788
2,Marwaye ga saala!,pmathur_789
2,Saala samajh hi nahi aa raha - Newsfeed hai ya Anushka ki shaadi ka album!\n\xf0\x9f\x98\x82,pmathur_790
2,Arey ye saala poora hi pagla gaya hai kya?\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/Js35wEm7Mf,pmathur_791
0,RT @Ra_Bies: Congratulations to Virat Kohli and Anushka Sharma on their wedding. They make a beautiful &amp,pmathur_792
2,PAKA RAHA SAALA,pmathur_793
0,RT @gaurav_jain13: @Slimshaddy004 @KroorSingh @AvixBarbarian @Lil_Sattu @chora_sarkastic @Bhagwa_pujari @akshay_aloona @aloona_akash @raghu\xe2\x80\xa6,pmathur_794
2,@CNNnews18 Saala dheemag ka batthi nahi jaltha hey kya,pmathur_795
2,@BiggBossNewz issi vikas gupta k liye priyank 1st week m evict hua tha saala doogla insaan chutiya gay...,pmathur_796
0,RT @kushansarkar: Manyavar got free air time without spending a penny. Italy ka GDP mein izaafa huya. unke caterers aur bhangrawale paisa k\xe2\x80\xa6,pmathur_797
2,"@RizwanPehelwan @palwashaminhas Hahaha even Google thinks ""Tera mulk Hai saala""",pmathur_798
0,@Bollyhungama @iTheRider1 @BeingSalmanKhan Nahi February /non holiday pe aati toh 400cr karti aur bb family movie n\xe2\x80\xa6 https://t.co/lc40QpyLqP,pmathur_799
2,Saala Rahul naam mein hi khot hai...Most r Pappus https://t.co/iUlQaK2lzY,pmathur_800
2,@Punkkboy Chutiya saala.,pmathur_801
2,"RT @sarangs722: Hina : ""Kamina, kutta, saala""\n\nAnd this lady was targeting Vikas yesterday just bcoz he called her ""chalu"" \xf0\x9f\x91\x8f\n\n#BB11 #BiggBo\xe2\x80\xa6",pmathur_802
2,"@Mayuri6 hhhaha....And,then suddenly reality struck me &amp; I was like....saala kya rakha hai yaar shaadi mein ;)",pmathur_803
2,"@Shujaatsays Bhai, Fawaad ko Karan Johar chase lar chuka tha. Fawaad back gulley mein Cricket khelta hai, saala front pe aata hi nahin",pmathur_804
2,"@AshiQuotes suar ki aulad hai aamir, saala aatankwadi hai ye",pmathur_805
2,Koi saala dil de karib aunn dena nahi \n10 DAYS TO TZH,pmathur_806
2,@SpoookyAnam arey bol kutti\xf0\x9f\x98\x90\xf0\x9f\x98\x90kitni footage khati hai,pmathur_807
0,@alia_ilahi uno what u didnt appreciate enough?,pmathur_808
2,Attachment se zyaada chutiya aur kutti cheez aur kuch nahi hain.,pmathur_809
2,"RT @IscoDeewane: tag yourselves i\'m ""phoo phoo karke laga kutti"" https://t.co/HFfz9Cs7af",pmathur_810
2,"RT @AaltuJalaltu: @loveyouzindagi_ Sabse kutti cheez hai yeh duniya\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Never trust anyone, nobody loves u, u came alone, u will go alone\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xe2\x80\xa6",pmathur_811
0,@gujarati_kutti but both are equally as good,pmathur_812
2,Zindagi = kutti di bachi \xf0\x9f\x98\x82,pmathur_813
0,RT @AnoopSharma159: @aanchalgupta973 @Chikkuuzz @queenRoseslay @TheKaranPatel Koun dekhega Hina ko movie Pagal ho gye hai 31 Sal ki heroine\xe2\x80\xa6,pmathur_814
2,@Fabarsal @abdulla_rajput Once areeb ne mje troll kia tha uske bd wo khud pachta raha thq kis kutti chz ko troll kr betha hu \xf0\x9f\x98\x82,pmathur_815
0,my looks has gone for a toss due to exam stuffs.\rExam v badi kutti chiz hai \xf0\x9f\x98\xab\r\r10 DAYS FOR TZH,pmathur_816
2,RT @hashir_shykh: That Kutti Moment!!!!! https://t.co/ZtGD4pRFZL,pmathur_817
0,@gujarati_kutti wow,pmathur_818
2,RT @scorpionerror: @bandgikalara Woh kutti + kamini bhi hai.,pmathur_819
0,@aanchalgupta973 @Chikkuuzz @queenRoseslay @TheKaranPatel Koun dekhega Hina ko movie Pagal ho gye hai 31 Sal ki her\xe2\x80\xa6 https://t.co/D3FlebzPCh,pmathur_820
0,"RT @IntThings: If you want it bad enough, you'll work hard enough to get it",pmathur_821
2,@RickyHamza @abdulla_rajput Hammad kutti cheez hai\xf0\x9f\x98\x82\xf0\x9f\x98\x82,pmathur_822
2,"@Itxx_Zara @talheyyyyy Ek tweet karo ""Mard zaat kutti hai"" phir tamasha daikho\xf0\x9f\x94\xa5\xf0\x9f\x98\x82",pmathur_823
0,@alia_ilahi no pain no gain,pmathur_824
2,RT @radha_kamesh: Kutti k\xc3\xa0ambu https://t.co/ewEjfzVqBd,pmathur_825
2,Kutti choran naal rali hui hai........\n@MurtazaGeoNews @ammarmasood3 @IALalika1 @UmarCheema1 https://t.co/bz2ktWq2io,pmathur_826
0,@alia_ilahi the spoon,pmathur_827
2,@kim_jong_korea @Acutereply Tu Apni maa ko chodta hai na madherchod kutti se pelwata hai Apni behen ko,pmathur_828
2,@ZeeZooMeeMoo1 As low as Kutti @KTHopkins endearment,pmathur_829
2,"RT @ihamzanasir: Bari bari kutti cheezain dakhi hain zindage main, \xe2\x80\x9cnazar\xe2\x80\x9d jesi kutti cheez nahi dakhi kbhe !",pmathur_830
2,@SwetaSinghAT  yehi baat sare apne sath wale kutti aur haramkhor Media walo ko samjhaiye ki Insaan naam se nhi kaam\xe2\x80\xa6 https://t.co/Sf4L1ZiFsl,pmathur_831
2,@sambitswaraj @aajtak Anjana to tumhari kharidi hui kutti he aur tu jake bho bho karke aagaya hoga jhut me jhut ter\xe2\x80\xa6 https://t.co/7PsEyt4hqc,pmathur_832
2,@RASHIANANDD @noisy_boy_dc @eyehinakhan @JJROCKXX @sambhavnaseth @SonaliFan @isalilsand Woi kutti kamini tenu dikha\xe2\x80\xa6 https://t.co/mkMhFXwkqh,pmathur_833
2,@gujarati_kutti fuck u Ur a rite knob,pmathur_834
0,RT @AnushkaSharma: Today we have promised each other to be bound in love forever. We are truly blessed to share the news with you. This bea\xe2\x80\xa6,pmathur_835
0,@alia_ilahi and i ran for the train this morning it felt like some jab we met shit,pmathur_836
2,@ElahiHiba @Shujaatsays Tujhe to Kutti bana k chodunga saali Randi pakistan ki,pmathur_837
2,@jayasri4444 Super kutti,pmathur_838
0,u can just see the done-ness on my face coz @alia_ilahi kept of taking pics of me https://t.co/vTnXkPtnox,pmathur_839
0,It has been fOreVER since you won my family over. @FinnBalor #Over #SoOver #BalorClubx1M #Balor https://t.co/ZkegHuYFjJ,pmathur_840
0,"RT @_thesharsk: @HollaKesa I did \xf0\x9f\x98\x82 she just gave me the ""mhmmm"" face #soover",pmathur_841
0,"Didn't even notice this why I was watching this. Hell yeah, the boy @adampacitti made it on the network again.\xe2\x80\xa6 https://t.co/2JiFTlG5En",pmathur_842
0,Umm yea. The days of hiding all that pervy crap is #soover https://t.co/6anrYbZL0Y,pmathur_843
0,"@HollaKesa I did \xf0\x9f\x98\x82 she just gave me the ""mhmmm"" face #soover",pmathur_844
2,SOOVER https://t.co/SlZld6Xpg7,pmathur_845
0,@lronald11 Awwws no argument on the marriage because you have none #muellertime is a joke. Got NOTHING on Trump Rus\xe2\x80\xa6 https://t.co/IvbM7d3Ufh,pmathur_846
2,@AliMurtazamrt @Ram_Jethmalani_ @narendramodi Tum log tho soover ke auladh saale saare Congress ke pille,pmathur_847
2,"#VIRUSHKA Wedding Facts\n......\nWhen kohli realize that fragrance of tatti is damn too high in #INDIA\nSO,\nTO book a\xe2\x80\xa6 https://t.co/K6NxItTkZ0",pmathur_848
0,@Tatti_D Since we where talking bout  vodka the other night this made me think of you https://t.co/rzO1HQCUiB,pmathur_849
2,@imranfarhat1982 Tatti kia kr rha hai tumhre sath,pmathur_850
2,@ashutosh83B Aap ne congress ki Tatti khayi hai Uska swad kaisa tha ???,pmathur_851
2,@Shujaatsays @shaileshkap @HimanshiKunwar1 @VellaAatma @Supermanbita BC Tum pakistani suwar ko khana sufficient nhi\xe2\x80\xa6 https://t.co/PyeDa9yaBh,pmathur_852
2,@AtheistRepublic Tatti,pmathur_853
2,"@CNNnews18 Chal Tu meri Tatti kha,Seedha CM banega..",pmathur_854
2,Ponderings of mahwish tatti. https://t.co/41nTN5egIs,pmathur_855
2,"Maut, tatti aur Mumbai mein traffic kabhi bhi, kahin bhi, kisi ko bhi aa sakti hai.",pmathur_856
0,"Although you\xe2\x80\x99re intent on making sense of a lingering mystery,... More for Taurus https://t.co/nbyDUFnSL2",pmathur_857
2,@pramod954k @BJPALLIndia Tatti krke barabr dho bhi Lena\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81,pmathur_858
2,4crore ka suit hawa m ghoomne wala\njhooth ka samunder\nnawaz ki tatti chatne wala\nhijra haramkhor\ndesh drohi\nlull ba\xe2\x80\xa6 https://t.co/dQUPGd2YHA,pmathur_859
