class,text,text_id,ekphrasis_clean_text,basic_clean_text
2,@emDaniyal @maria_malikk22 Dlt Kar K Quote Kar Beghairat Wahan Jawab Deta Hun Larki Tag Hai Saath Behuda Haraami expressionless face,pmathur_489,<user> <user> dlt kar k quote kar beghairat wahan jawab deta honey larki tag hello saath behuda haraami expressionless face,user user dlt kar quote kar beghairat wahan jawab deta honey larki tag hello saath behuda haraami expressionless face
2,RT @fahadsayss: Dont ki English Kamzoor thi to English movies dakhne ko kaha.\nHaraami n pata nhi konsi movies dakh li ab woh khud kamzoor h\xe2\x80\xa6,pmathur_490,rt <user> : do not ki english kamzoor thi to english movies dakhne knock out kaha . \ nharaami n pata nhi konsi movies dakh li ab woh khud kamzoor h \ xe2 \ x80 \ xa6,user : do not english kamzoor thi english movies dakhne knock out kaha . \ nharaami pata nhi konsi movies dakh woh khud kamzoor \ xe2 \ x80 \ xa6
2,"@EconomicTimes Saaley haraami sarkaari karamchari log, kaam, material sab A1 chahiye phir ghoos chahiye bill jaldi\xe2\x80\xa6 https://t.co/LIkl2dJvvi",pmathur_491,"<user> saaley haraami sarkaari karamchari log , kaam , material slap a bitch a1 chahiye phir ghoos chahiye bill jaldi \ xe2 \ x80 \ xa6 <url>","user saaley haraami sarkaari karamchari log , kaam , material slap a bitch chahiye phir ghoos chahiye bill jaldi \ xe2 \ x80 \ xa6"
2,"Charan, Aiyer, Sibal orPure @INCIndia k Madarjaat Haraami kutte Le dubbe @INCIndiaLive ko @OfficeOfRG @rssurjewala\xe2\x80\xa6 https://t.co/XcGL6bLZL1",pmathur_492,"charan , aiyer , sibal orpure <user> k madarjaat haraami kutte le dubbe <user> knock out <user> <user> \ xe2 \ x80 \ xa6 <url>","charan , aiyer , sibal orpure user madarjaat haraami kutte dubbe user knock out user user \ xe2 \ x80 \ xa6"
2,@malviyamit @SalmanNizami_ Bhaiya kitne dekhen pat tere jaisa haraami nahi dekha ...,pmathur_493,<user> <user> bhaiya kitne dekhen pat tere jaisa haraami nahi dekha . <repeated>,user user bhaiya kitne dekhen pat tere jaisa haraami nahi dekha .
0,RT @southasian_: Kajol x Rekha \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 https://t.co/Vy0EKtkiRL,pmathur_494,rt <user> : kajol x rekha \ xf0 \ x9f \ x87 \ xae \ xf0 \ x9f \ x87 \ xb3 <url>,user : kajol rekha \ xf0 \ x9f \ x87 \ xae \ xf0 \ x9f \ x87 \ xb3
2,Punnesh saala bahut haraami hai\nKya waahiyaad aadmi hai arshi aur akash ke saamne bolta hai ki haan shilpa to safe\xe2\x80\xa6 https://t.co/cEDxvdz1NX,pmathur_495,punnesh saala bahut haraami hello \ nkya waahiyaad aadmi hello arshi aur akash ke saamne bolta hello ki haan shilpa to safe \ xe2 \ x80 \ xa6 <url>,punnesh saala bahut haraami hello \ nkya waahiyaad aadmi hello arshi aur akash saamne bolta hello haan shilpa safe \ xe2 \ x80 \ xa6
2,"Shakal masoom or dimagh haraami, ye naimat bhe ksi ksi naseeb hti ha.",pmathur_496,"shakal masoom or dimagh haraami , yeah naimat bhe ksi ksi naseeb hti ha .","shakal masoom dimagh haraami , yeah naimat bhe ksi ksi naseeb hti ."
2,@BChamkani @KhadimRizviReal \nHazrat iss haraami ka b elaaj kren,pmathur_497,<user> <user> \ nhazrat im so sorry haraami Kick ass b elaaj kren,user user \ nhazrat im so sorry haraami Kick ass elaaj kren
2,@Nid_Naveed Haraami suna hai uska kuch nai pata face with tears of joy,pmathur_498,<user> haraami suna hello uska kuch nai pata face with tears of joy,user haraami suna hello uska kuch nai pata face with tears joy
2,@R1Stainless Shut upppp haraami,pmathur_499,<user> shut up <elongated> haraami,user shut haraami
0,@narendramodi_v @BJP4India @AmitShah Sir\nAbsolutely correct\nSultan is a Dumbo knit witted\nfor him this phrase us th\xe2\x80\xa6 https://t.co/AVV9boffDi,pmathur_500,<user> <user> <user> sir \ nabsolutely correct \ nsultan is a dumbo knit witted \ nfor him this phrase us th \ xe2 \ x80 \ xa6 <url>,user user user sir \ nabsolutely correct \ nsultan dumbo knit witted \ nfor him this phrase \ xe2 \ x80 \ xa6
2,@Fay_Alif @Fatmounh such a haraami team i have,pmathur_501,<user> <user> such a haraami team i have,user user such haraami team have
2,@ptshrikant @UPGovt @BJP4India @BJP4UP @myogiadityanath Wow Mubarak ho shrikant Sharma kyuki haraami dougla ho,pmathur_502,<user> <user> <user> <user> <user> wow mubarak hold on shrikant sharma kyuki haraami dougla hold on,user user user user user wow mubarak hold on shrikant sharma kyuki haraami dougla hold on
2,@qadirBijnori @Shehzad_Ind @rssurjewala Kisase Namak haraami aur Kisskase Namak Halali. Jiss thaali mein khana Usi\xe2\x80\xa6 https://t.co/aTWqSIjyDS,pmathur_503,<user> <user> <user> kisase namak haraami aur kisskase namak halali . jiss thaali mein khana usi \ xe2 \ x80 \ xa6 <url>,user user user kisase namak haraami aur kisskase namak halali . jiss thaali mein khana usi \ xe2 \ x80 \ xa6
2,@TimesNow Abhi ro k inko news me aana h..us chutiye ko koot kr ya kootwa kr news me aati na ladki..bs tesuye bahana\xe2\x80\xa6 https://t.co/n7gPFp4Y5o,pmathur_504,<user> abhi rock out k inko news me aana h . <repeated> us chutiye knock out koot kr yeah kootwa kr news me aati not applicable ladki . <repeated> bullshit tesuye bahana \ xe2 \ x80 \ xa6 <url>,user abhi rock out inko news aana . chutiye knock out koot yeah kootwa news aati not applicable ladki . bullshit tesuye bahana \ xe2 \ x80 \ xa6
0,RT @Taaslima_k: if anyone's giving me evil eye pls STOP because I assure you my life is a MESS and I do not need ur help making it worse I\xe2\x80\xa6,pmathur_505,rt <user> : if anyone ' s giving me evil eye please <allcaps> stop </allcaps> because i assure you my life is a <allcaps> mess </allcaps> and i do not need your help making it worse i \ xe2 \ x80 \ xa6,user : anyone ' giving evil eye please stop because assure you life mess and not need your help making worse \ xe2 \ x80 \ xa6
0,Aise kon Troll karta hai #Pappu_Pidi dog,pmathur_506,aise kon person who diliberately stirs up trouble karta hello <hashtag> pappu pidi </hashtag> dog,aise kon person who diliberately stirs up trouble karta hello pappu pidi dog
2,@timesofindia @narendramodi Haraami apni aoukat pe aagayaa badmash,pmathur_507,<user> <user> haraami apni aoukat pe aagayaa badmash,user user haraami apni aoukat aagayaa badmash
2,@omkhokhar92 @aajtak Iss Haraami ki Age bhi dekh lo kutto. \nYe kya hai. ...???????,pmathur_508,<user> <user> im so sorry haraami ki age bhi dekh lo kutto . \ nye kya hello . ? . <repeated>,user user im so sorry haraami age bhi dekh kutto . \ nye kya hello . ? .
2,"RT @BilalQazaafi_: Ujlay Kapry, Achy Khany,\nMehngy Jotay, Oonchy Ghar,\nKaaly Dil, Mailay Man,\nSastay Shoq, Haraami Log.",pmathur_509,"rt <user> : ujlay kapry , achy khany , \ nmehngy jotay , oonchy ghar , \ nkaaly Daughter in law , mailay man , \ nsastay shoq , haraami log .","user : ujlay kapry , achy khany , \ nmehngy jotay , oonchy ghar , \ nkaaly Daughter in law , mailay man , \ nsastay shoq , haraami log ."
2,@tweetfromRaghu @mymalishka Tu hai kaun be Bh*****ke...\nTeri aukaat kya hai be...Saale MTV ke chuziye...\nMalishka t\xe2\x80\xa6 https://t.co/UWdAFXY8QV,pmathur_510,<user> <user> thank you hello kaun be bh*****ke <censored> . <repeated> \ nteri aukaat kya hello be . <repeated> saale <allcaps> mtv </allcaps> ke chuziye . <repeated> \ nmalishka t \ xe2 \ x80 \ xa6 <url>,user user thank you hello kaun bh*****ke censored . \ nteri aukaat kya hello . saale mtv chuziye . \ nmalishka \ xe2 \ x80 \ xa6
0,@MixedRaita Mere bhaiyo mein AMU mein rights ke doran roz padha. Mere guru bhi Muslim rahe aur unaki taalim ka mein\xe2\x80\xa6 https://t.co/asFmnvtzNy,pmathur_511,<user> mere bhaiyo mein <allcaps> amu </allcaps> mein rights ke doran roz padha . mere expert bhi muslim rahe aur unaki taalim Kick ass mein \ xe2 \ x80 \ xa6 <url>,user mere bhaiyo mein amu mein rights doran roz padha . mere expert bhi muslim rahe aur unaki taalim Kick ass mein \ xe2 \ x80 \ xa6
0,i want a snow day with hot chocolate ft. the LOML,pmathur_512,i want a snow day with hot chocolate fuck THAT . the <allcaps> love of my life </allcaps>,want snow day with hot chocolate fuck THAT . the love of my life
2,"Aaj kal jo jitna zyada namak khata hai, utni hi zyada namak haraami karta hai\n#GujaratElection2017 #GujaratElection https://t.co/CYTgNb3yLo",pmathur_513,"aaj kal jo jitna zyada namak khata hello , utni hi zyada namak haraami karta hello \ n <hashtag> gujarat election 2017 </hashtag> <hashtag> gujarat election </hashtag> <url>","aaj kal jitna zyada namak khata hello , utni zyada namak haraami karta hello \ gujarat election 2017 gujarat election"
2,@narendramodi ko bhi suspend karo. \xe2\x80\x9cNEECH\xe2\x80\x9d aadmi ki degree farzi hai. Haraami ki aulaad ko phansi do! https://t.co/LWPwlQ6UO8,pmathur_514,<user> knock out bhi suspend karo . \ xe2 \ x80 \ x9cneech \ xe2 \ x80 \ x9d aadmi ki degree farzi hello . haraami ki aulaad knock out phansi do ! <url>,user knock out bhi suspend karo . \ xe2 \ x80 \ x9cneech \ xe2 \ x80 \ x9d aadmi degree farzi hello . haraami aulaad knock out phansi !
2,"@imranpasha1\nImran Bhai! Report karo ""tootaram"" ke tweets ko... Block hojaayega haraami... Bahut si tweets haen usk\xe2\x80\xa6 https://t.co/2hNNAlQmVE",pmathur_515,"<user> \ nimran bhai ! report karo "" tootaram "" ke tweets knock out . <repeated> block hojaayega haraami . <repeated> bahut si tweets haen usk \ xe2 \ x80 \ xa6 <url>","user \ nimran bhai ! report karo "" tootaram "" tweets knock out . block hojaayega haraami . bahut tweets haen usk \ xe2 \ x80 \ xa6"
1,World's Biggest haraami Muslims are in hydrabad who sell their young virgin girls to Arabs to get rich. That Owaisi idiot can't see this?,pmathur_516,world ' s biggest haraami muslims are in hydrabad who sell their young virgin girls to arabs to get rich . that owaisi idiot can not see this ?,world ' biggest haraami muslims are hydrabad who sell their young virgin girls arabs get rich . that owaisi idiot can not see this ?
2,@BabuSaheb90 @RealHistoryPic Haraami tere par suit karta hai....,pmathur_517,<user> <user> haraami tere par suit karta hello . <repeated>,user user haraami tere par suit karta hello .
2,"@Bhoolwerine @kaminapun Mobikwik haraami has stopped taking supercash for recharges, ullu ke pathhe",pmathur_518,"<user> <user> mobikwik haraami has stopped taking supercash for recharges , ullu ke pathhe","user user mobikwik haraami has stopped taking supercash for recharges , ullu pathhe"
2,Haraami \n\nBare haraami\n\nApne dosto ke pas beth ke janu ko call karne wale.,pmathur_519,haraami \ n \ nbare haraami \ n \ napne dosto ke parent at side beth ke janu knock out call karne wale .,haraami \ \ nbare haraami \ \ napne dosto parent at side beth janu knock out call karne wale .
2,"@imeerage I would like to say ""yahan kya apni MC aaya tha haraami""",pmathur_520,"<user> i would like to say "" yahan kya apni mc aaya the haraami ""","user would like say "" yahan kya apni aaya the haraami """
2,"@Bhuvan_Bam ""Kitne haraami hai hum""  face with tears of joy",pmathur_521,"<user> "" kitne haraami hello hum "" face with tears of joy","user "" kitne haraami hello hum "" face with tears joy"
2,@RoflGandhi_ @KPadmaRani1 @sambitswaraj Haraami betaa muhh zoor hote hai ye Essne sabit kr diya..... https://t.co/LqovEuAsXi,pmathur_522,<user> <user> <user> haraami betaa muhh zoor hote hello yeah essne sabit kr diya . <repeated> <url>,user user user haraami betaa muhh zoor hote hello yeah essne sabit diya .
2,@aajtak @HardikPatel_ @rahulkanwal Is haraami ki icha rahul ka jija banne ki hai bana do ise,pmathur_523,<user> <user> <user> is haraami ki icha rahul Kick ass jija banne ki hello bana do internal server error,user user user haraami icha rahul Kick ass jija banne hello bana internal server error
2,@imparhlad @adarsh29091979 @Rishiroybjp @sambitswaraj Haan ab toh udke dumchale Modi ko sabka baap batate hain. Sal\xe2\x80\xa6 https://t.co/OjPlQTebj2,pmathur_524,<user> <user> <user> <user> haan ab typing one handed udke dumchale modi knock out sabka baap batate hain . sal \ xe2 \ x80 \ xa6 <url>,user user user user haan typing one handed udke dumchale modi knock out sabka baap batate hain . sal \ xe2 \ x80 \ xa6
2,Anta Hareem wa haraami #SaudiMovieTitles,pmathur_525,anta hareem wa haraami <hashtag> saudi movie titles </hashtag>,anta hareem haraami saudi movie titles
2,@ARYSabirShakir @HumaimaMalik162 Very well said sabir sir lekin ye nooni haraami ko samaj nahi aye ga haraam ko kha\xe2\x80\xa6 https://t.co/28BEK73IyZ,pmathur_526,<user> <user> very well said sabir sir lekin yeah nooni haraami knock out samaj nahi aye go ahead haraam knock out kha \ xe2 \ x80 \ xa6 <url>,user user very well said sabir sir lekin yeah nooni haraami knock out samaj nahi aye go ahead haraam knock out kha \ xe2 \ x80 \ xa6
2,RT @LeMeJeRry_: Dost ki English Kamzoor thi to English movies dekhne ko kaha.\n\nHaraami na pata nahi Konsi movies dekh li ab wo khud kamzoor\xe2\x80\xa6,pmathur_527,rt <user> : dost ki english kamzoor thi to english movies dekhne knock out kaha . \ n \ nharaami not applicable pata nahi konsi movies dekh li ab wo khud kamzoor \ xe2 \ x80 \ xa6,user : dost english kamzoor thi english movies dekhne knock out kaha . \ \ nharaami not applicable pata nahi konsi movies dekh khud kamzoor \ xe2 \ x80 \ xa6
2,@sardesairajdeep this is the same haraami media that asked if Shivaji's statue was important! and look at their bastardly priorities.,pmathur_528,<user> this is the same haraami media that asked if shivaji ' s statue was important ! and look at their bastardly priorities .,user this the same haraami media that asked shivaji ' statue was important ! and look their bastardly priorities .
2,Sorry Mani Shankar Aiyer.. you were very wrong boss. Aise PM ko 'neech kisam ka..' nahi 'ekdum haraami kisam ka..'\xe2\x80\xa6 https://t.co/d8kHuZy7mN,pmathur_529,sorry mani shankar aiyer . <repeated> you were very wrong boss . aise pm knock out ' neech kisam Kick ass . <repeated> ' nahi ' ekdum haraami kisam Kick ass . <repeated> ' \ xe2 \ x80 \ xa6 <url>,sorry mani shankar aiyer . you were very wrong boss . aise knock out ' neech kisam Kick ass . ' nahi ' ekdum haraami kisam Kick ass . ' \ xe2 \ x80 \ xa6
2,@ManishTewari No wonder you are behaving like a moron. Your vote bank is stuck in 14th century ARABIA with barbaric\xe2\x80\xa6 https://t.co/tOumT13fQn,pmathur_530,<user> no wonder you are behaving like a moron . your vote bank is stuck in 1 4 th century <allcaps> arabia </allcaps> with barbaric \ xe2 \ x80 \ xa6 <url>,user wonder you are behaving like moron . your vote bank stuck century arabia with barbaric \ xe2 \ x80 \ xa6
2,@Deepak1883 @ReallySwara @JagratiShukla29 Dekh swara tumhara ex hoga yeh...haraami..,pmathur_531,<user> <user> <user> dekh swara tumhara ex hoga yeh . <repeated> haraami . <repeated>,user user user dekh swara tumhara hoga yeh . haraami .
2,Yeh feku\nKutta\nKameena\nMakkaar\nHaraamkhoor\nNikamma\nJahil\nGawaar\nYeh sab me nahi kehta\nWarna kuch haraami Mujhe gali\xe2\x80\xa6 https://t.co/GPRVon3fzq,pmathur_532,yeh feku \ nkutta \ nkameena \ nmakkaar \ nharaamkhoor \ nnikamma \ njahil \ ngawaar \ nyeh slap a bitch me nahi kehta \ nwarna kuch haraami mujhe gali \ xe2 \ x80 \ xa6 <url>,yeh feku \ nkutta \ nkameena \ nmakkaar \ nharaamkhoor \ nnikamma \ njahil \ ngawaar \ nyeh slap a bitch nahi kehta \ nwarna kuch haraami mujhe gali \ xe2 \ x80 \ xa6
2,@ndtv What kind of Gira hua haraami he is!,pmathur_533,<user> what kind of gira hua haraami he is !,user what kind gira hua haraami !
2,@queen_maryam1 @suyyashrai Han.. Yeh haraami hai ek number ka.. Koi badi baat nahi yeh he intention ho iska,pmathur_534,<user> <user> how about now . <repeated> yeh haraami hello ek number Kick ass . <repeated> koi badi baat nahi yeh he intention hold on iska,user user how about now . yeh haraami hello number Kick ass . koi badi baat nahi yeh intention hold on iska
0,RT @0504MN_: I had my nikkah in front of the kaabah and did umrah with my husband straight after and he still turned out to be a piece of s\xe2\x80\xa6,pmathur_535,rt <user> : i had my nikkah in front of the kaabah and did umrah with my husband straight after and he still turned out to be a piece of s \ xe2 \ x80 \ xa6,user : had nikkah front the kaabah and did umrah with husband straight after and still turned out piece \ xe2 \ x80 \ xa6
2,"RT @JpiyushSharma: Aaj kal jo jitna zyada namak khata hai, utni hi zyada namak haraami karta hai\n#GujaratElection2017 #GujaratElection http\xe2\x80\xa6",pmathur_536,"rt <user> : aaj kal jo jitna zyada namak khata hello , utni hi zyada namak haraami karta hello \ n <hashtag> gujarat election 2017 </hashtag> <hashtag> gujarat election </hashtag> hyper text transfer protocol \ xe2 \ x80 \ xa6","user : aaj kal jitna zyada namak khata hello , utni zyada namak haraami karta hello \ gujarat election 2017 gujarat election hyper text transfer protocol \ xe2 \ x80 \ xa6"
0,RT @drnkgupta: @MixedRaita Mere bhaiyo mein AMU mein rights ke doran roz padha. Mere guru bhi Muslim rahe aur unaki taalim ka mein example-\xe2\x80\xa6,pmathur_537,rt <user> : <user> mere bhaiyo mein <allcaps> amu </allcaps> mein rights ke doran roz padha . mere expert bhi muslim rahe aur unaki taalim Kick ass mein example - \ xe2 \ x80 \ xa6,user : user mere bhaiyo mein amu mein rights doran roz padha . mere expert bhi muslim rahe aur unaki taalim Kick ass mein example - \ xe2 \ x80 \ xa6
